jurisdiction,precinct_id,party,precinct_total_reg,precinct_total_party_reg,precinct_pct_black,precinct_pct_party_black,precinct_pct_white,precinct_pct_party_white,precinct_pct_nonwhite,precinct_pct_party_nonwhite,precinct_avg_age,precinct_avg_party_age,precinct_pct_una,precinct_pct_party_election_day_lag
GUILFORD,G32,Republican,2442,706,0.07657657657657657,0.0084985835694051,0.8091728091728092,0.943342776203966,0.19082719082719082,0.056657223796033995,54.56142506142506,59.96458923512748,0.3669123669123669,0.2944038929440389
GUILFORD,G33,Democrat,1684,561,0.039192399049881234,0.0784313725490196,0.8913301662707839,0.8431372549019608,0.10866983372921615,0.1568627450980392,55.35985748218528,54.91622103386809,0.37589073634204273,0.7378815080789947
GUILFORD,G33,Republican,1684,482,0.039192399049881234,0.002074688796680498,0.8913301662707839,0.975103734439834,0.10866983372921615,0.024896265560165973,55.35985748218528,61.53526970954357,0.37589073634204273,0.3123877917414722
GUILFORD,G34,Democrat,1823,592,0.04827207899067471,0.0777027027027027,0.8831596269884805,0.8581081081081081,0.11684037301151948,0.14189189189189189,55.58145913329676,57.58445945945946,0.36972024136039494,0.630114566284779
GUILFORD,G34,Republican,1823,544,0.04827207899067471,0.016544117647058824,0.8831596269884805,0.9485294117647058,0.11684037301151948,0.051470588235294115,55.58145913329676,60.62132352941177,0.36972024136039494,0.2928
GUILFORD,G35,Democrat,1229,468,0.01871440195280716,0.03632478632478633,0.8958502847843776,0.8995726495726496,0.10414971521562245,0.10042735042735043,55.265256305939786,58.51923076923077,0.3653376729048006,0.6808510638297872
GUILFORD,G35,Republican,1229,302,0.01871440195280716,0,0.8958502847843776,0.9304635761589404,0.10414971521562245,0.0695364238410596,55.265256305939786,56.87748344370861,0.3653376729048006,0.3203592814371258
GUILFORD,G36,Democrat,2037,810,0.20765832106038293,0.3358024691358025,0.6426116838487973,0.5666666666666667,0.35738831615120276,0.43333333333333335,49.795778105056456,49.90493827160494,0.4054982817869416,0.4602203182374541
GUILFORD,G36,Republican,2037,390,0.20765832106038293,0.015384615384615385,0.6426116838487973,0.9076923076923077,0.35738831615120276,0.09230769230769231,49.795778105056456,57.58717948717949,0.4054982817869416,0.25279642058165547
GUILFORD,G37,Democrat,2916,1419,0.45267489711934156,0.616631430584919,0.3611111111111111,0.24947145877378435,0.6388888888888888,0.7505285412262156,46.02777777777778,47.042988019732206,0.3837448559670782,0.29553264604810997
GUILFORD,G37,Republican,2916,358,0.45267489711934156,0.10614525139664804,0.3611111111111111,0.7737430167597765,0.6388888888888888,0.22625698324022347,46.02777777777778,57.729050279329606,0.3837448559670782,0.25205479452054796
GUILFORD,G38,Democrat,2500,1043,0.216,0.3461169702780441,0.6252,0.5186960690316395,0.3748,0.4813039309683605,51.6644,52.61649089165868,0.3804,0.45161290322580644
GUILFORD,G38,Republican,2500,499,0.216,0.02004008016032064,0.6252,0.9118236472945892,0.3748,0.08817635270541083,51.6644,59.95591182364729,0.3804,0.26807760141093473
GUILFORD,G39,Democrat,1465,581,0.11467576791808874,0.19104991394148021,0.6982935153583618,0.6437177280550774,0.30170648464163824,0.35628227194492257,46.89556313993174,45.922547332185886,0.40546075085324235,0.4053691275167785
GUILFORD,G39,Republican,1465,275,0.11467576791808874,0.014545454545454545,0.6982935153583618,0.9381818181818182,0.30170648464163824,0.06181818181818182,46.89556313993174,60.916363636363634,0.40546075085324235,0.2542857142857143
GUILFORD,G40A1,Democrat,1691,523,0.09639266706091071,0.19694072657743786,0.7646363098758131,0.6673040152963671,0.23536369012418687,0.3326959847036329,51.76641040804258,52.81835564053537,0.39562389118864577,0.5514705882352942
GUILFORD,G40A1,Republican,1691,488,0.09639266706091071,0.010245901639344262,0.7646363098758131,0.9241803278688525,0.23536369012418687,0.07581967213114754,51.76641040804258,57.21516393442623,0.39562389118864577,0.25981308411214954
GUILFORD,G40A2,Democrat,1371,565,0.18016046681254558,0.31504424778761064,0.7031363967906638,0.5699115044247788,0.29686360320933625,0.4300884955752212,57.34719183078045,56.74867256637168,0.3450036469730124,0.580952380952381
GUILFORD,G40A2,Republican,1371,328,0.18016046681254558,0.027439024390243903,0.7031363967906638,0.899390243902439,0.29686360320933625,0.10060975609756098,57.34719183078045,65.88719512195122,0.3450036469730124,0.29476584022038566
GUILFORD,G40B,Democrat,1617,528,0.1663574520717378,0.3446969696969697,0.6895485466914039,0.5075757575757576,0.3104514533085962,0.49242424242424243,49.6091527520099,49.35606060606061,0.38899196042053186,0.4737903225806452
GUILFORD,G40B,Republican,1617,449,0.1663574520717378,0.017817371937639197,0.6895485466914039,0.8841870824053452,0.3104514533085962,0.11581291759465479,49.6091527520099,55.99331848552338,0.38899196042053186,0.2545090180360721
GUILFORD,G41A,Democrat,1557,572,0.23892100192678228,0.4423076923076923,0.6165703275529865,0.43356643356643354,0.3834296724470135,0.5664335664335665,48.630057803468205,47.95454545454545,0.39755940912010274,0.3156862745098039
GUILFORD,G41A,Republican,1557,353,0.23892100192678228,0.025495750708215296,0.6165703275529865,0.8838526912181303,0.3834296724470135,0.11614730878186968,48.630057803468205,57.73937677053824,0.39755940912010274,0.18313953488372092
GUILFORD,G41B,Democrat,2068,740,0.14845261121856868,0.29864864864864865,0.7006769825918762,0.5662162162162162,0.2993230174081238,0.4337837837837838,53.09767891682785,53.80945945945946,0.3602514506769826,0.3891213389121339
GUILFORD,G41B,Republican,2068,573,0.14845261121856868,0.017452006980802792,0.7006769825918762,0.9109947643979057,0.2993230174081238,0.08900523560209424,53.09767891682785,59.24956369982548,0.3602514506769826,0.22291021671826625
GUILFORD,G42A,Democrat,1608,606,0.17723880597014927,0.3217821782178218,0.7083333333333334,0.5693069306930693,0.2916666666666667,0.4306930693069307,55.65547263681592,56.76897689768977,0.3289800995024876,0.38688524590163936
GUILFORD,G42A,Republican,1608,462,0.17723880597014927,0.012987012987012988,0.7083333333333334,0.9177489177489178,0.2916666666666667,0.08225108225108226,55.65547263681592,61.06277056277056,0.3289800995024876,0.25102880658436216
GUILFORD,G42B,Democrat,1063,473,0.053621825023518345,0.080338266384778,0.889934148635936,0.87315010570824525,0.11006585136406397,0.12684989429175475,74.70931326434619,76.59408033826638,0.277516462841016,0.4768211920529801
GUILFORD,G42B,Republican,1063,292,0.053621825023518345,0,0.889934148635936,0.9554794520547946,0.11006585136406397,0.04452054794520548,74.70931326434619,77.70547945205479,0.277516462841016,0.28338762214983715
GUILFORD,G43,Democrat,3059,1472,0.4269369074861066,0.6073369565217391,0.40274599542334094,0.2554347826086957,0.597254004576659,0.7445652173913043,43.11670480549199,43.18070652173913,0.36678653154625696,0.2155453951665578
GUILFORD,G43,Republican,3059,433,0.4269369074861066,0.06928406466512702,0.40274599542334094,0.8198614318706697,0.597254004576659,0.18013856812933027,43.11670480549199,52.34411085450346,0.36678653154625696,0.18518518518518517
GUILFORD,G44,Democrat,2289,1042,0.27086063783311487,0.3781190019193858,0.5050240279598078,0.4952015355086372,0.4949759720401922,0.5047984644913628,38.86194844910441,41.77927063339731,0.4582787243337702,0.3026315789473684
GUILFORD,G44,Republican,2289,169,0.27086063783311487,0.04142011834319527,0.5050240279598078,0.8698224852071006,0.4949759720401922,0.1301775147928994,38.86194844910441,48.81065088757396,0.4582787243337702,0.16826923076923078
GUILFORD,G45,Democrat,1919,697,0.2845231891610214,0.48206599713055953,0.23606044815007818,0.27116212338593976,0.7639395518499218,0.7288378766140603,24.860865033871807,25.62410329985653,0.600833767587285,0.14316239316239315
GUILFORD,G45,Republican,1919,58,0.2845231891610214,0.05172413793103448,0.23606044815007818,0.7241379310344828,0.7639395518499218,0.27586206896551724,24.860865033871807,33.206896551724135,0.600833767587285,0.017241379310344827
GUILFORD,G46,Democrat,3024,1998,0.8012566137566137,0.9084084084084084,0.046296296296296294,0.027527527527527528,0.9537037037037037,0.9724724724724725,42.04662698412698,45.333333333333336,0.29993386243386244,0.17152658662092624
GUILFORD,G46,Republican,3024,99,0.8012566137566137,0.6161616161616161,0.046296296296296294,0.1919191919191919,0.9537037037037037,0.8080808080808081,42.04662698412698,43.323232323232325,0.29993386243386244,0.05102040816326531
GUILFORD,G47,Democrat,2536,1271,0.431782334384858,0.5955940204563336,0.35725552050473186,0.2761605035405193,0.6427444794952681,0.7238394964594808,42.34621451104101,44.767112509834774,0.4120662460567823,0.30160951714485656
GUILFORD,G47,Republican,2536,202,0.431782334384858,0.13861386138613863,0.35725552050473186,0.698019801980198,0.6427444794952681,0.30198019801980197,42.34621451104101,53.995049504950494,0.4120662460567823,0.1527777777777778
GUILFORD,G48,Democrat,3354,1592,0.2927847346451998,0.3925879396984925,0.5232558139534884,0.4861809045226131,0.47674418604651164,0.5138190954773869,40.68336314847943,40.7286432160804,0.4171138938580799,0.3386336866902238
GUILFORD,G48,Republican,3354,327,0.2927847346451998,0.039755351681957186,0.5232558139534884,0.8715596330275229,0.47674418604651164,0.12844036697247707,40.68336314847943,58.27522935779817,0.4171138938580799,0.19148936170212766
GUILFORD,G49,Democrat,1309,636,0.47593582887700536,0.6383647798742138,0.3391902215431627,0.24371069182389937,0.6608097784568373,0.7562893081761006,42.10542398777693,43.410377358490564,0.40565317035905274,0.2446351931330472
GUILFORD,G49,Republican,1309,121,0.47593582887700536,0.1652892561983471,0.3391902215431627,0.7024793388429752,0.6608097784568373,0.2975206611570248,42.10542398777693,52.11570247933884,0.40565317035905274,0.18604651162790697
GUILFORD,G50,Democrat,3455,1868,0.5464544138929088,0.7291220556745182,0.20665701881331403,0.11349036402569593,0.793342981186686,0.8865096359743041,39.40028943560058,40.50802997858673,0.36410998552822,0.16129032258064516
GUILFORD,G50,Republican,3455,296,0.5464544138929088,0.11148648648648649,0.20665701881331403,0.6554054054054054,0.793342981186686,0.34459459459459457,39.40028943560058,51.17567567567568,0.36410998552822,0.26373626373626374
GUILFORD,G51,Democrat,1914,968,0.428944618599791,0.6456611570247934,0.2936259143155695,0.18078512396694216,0.7063740856844305,0.8192148760330579,48.078369905956116,50.07231404958678,0.3406478578892372,0.2673076923076923
GUILFORD,G51,Republican,1914,286,0.428944618599791,0.08041958041958042,0.2936259143155695,0.6293706293706294,0.7063740856844305,0.3706293706293706,48.078369905956116,58.05244755244755,0.3406478578892372,0.2099644128113879
GUILFORD,G52,Democrat,1947,1280,0.7334360554699538,0.8625,0.1140215716486903,0.0578125,0.8859784283513097,0.9421875,49.54442732408834,53.1078125,0.27426810477657937,0.23103212576896787
GUILFORD,G52,Republican,1947,119,0.7334360554699538,0.2773109243697479,0.1140215716486903,0.5126050420168067,0.8859784283513097,0.48739495798319327,49.54442732408834,54.15966386554622,0.27426810477657937,0.1271186440677966
GUILFORD,G53,Democrat,2855,1912,0.7583187390542907,0.8608786610878661,0.0861646234676007,0.053347280334728034,0.9138353765323993,0.946652719665272,46.57793345008756,49.6663179916318,0.28126094570928195,0.2498810090433127
GUILFORD,G53,Republican,2855,125,0.7583187390542907,0.392,0.0861646234676007,0.4,0.9138353765323993,0.6,46.57793345008756,48.304,0.28126094570928195,0.14393939393939395
GUILFORD,G54,Democrat,2544,1611,0.6981132075471698,0.8268156424581006,0.13404088050314467,0.06952203600248293,0.8659591194968553,0.930477963997517,43.596698113207545,45.91371818746121,0.30306603773584906,0.22790202342917998
GUILFORD,G54,Republican,2544,147,0.6981132075471698,0.20408163265306123,0.13404088050314467,0.6258503401360545,0.8659591194968553,0.3741496598639456,43.596698113207545,53.49659863945578,0.30306603773584906,0.17266187050359713
GUILFORD,G55,Democrat,2404,1571,0.7050748752079867,0.856142584341184,0.1480865224625624,0.06619987269255251,0.8519134775374376,0.9338001273074474,48.34692179700499,50.81031190324634,0.26331114808652245,0.2666259914582062
GUILFORD,G55,Republican,2404,190,0.7050748752079867,0.14210526315789473,0.1480865224625624,0.6947368421052632,0.8519134775374376,0.30526315789473685,48.34692179700499,54.55263157894737,0.26331114808652245,0.25
GUILFORD,G56,Democrat,1692,915,0.5011820330969267,0.7180327868852459,0.18853427895981087,0.10491803278688525,0.8114657210401891,0.8950819672131147,49.2966903073286,51.74535519125683,0.3108747044917258,0.3194029850746269
GUILFORD,G56,Republican,1692,241,0.5011820330969267,0.06639004149377593,0.18853427895981087,0.4605809128630705,0.8114657210401891,0.5394190871369294,49.2966903073286,56.88796680497925,0.3108747044917258,0.20754716981132076
GUILFORD,G57,Democrat,1907,1188,0.6292606187729418,0.8148148148148148,0.1851074986890404,0.07912457912457913,0.8148925013109596,0.9208754208754208,49.617724174095436,52.024410774410775,0.2658626114315679,0.2570056044835869
GUILFORD,G57,Republican,1907,199,0.6292606187729418,0.10050251256281408,0.1851074986890404,0.6482412060301508,0.8148925013109596,0.35175879396984927,49.617724174095436,57.89949748743719,0.2658626114315679,0.21354166666666666
GUILFORD,G58,Democrat,1927,1053,0.5677218474312403,0.7435897435897436,0.20394395433316034,0.11490978157644824,0.7960560456668396,0.8850902184235517,44.732226258432796,46.31054131054131,0.34405812143227815,0.26118067978533094
GUILFORD,G58,Republican,1927,198,0.5677218474312403,0.10606060606060606,0.20394395433316034,0.5656565656565656,0.7960560456668396,0.43434343434343436,44.732226258432796,53.38383838383838,0.34405812143227815,0.1218274111675127
GUILFORD,G59,Democrat,1469,858,0.552076242341729,0.7377622377622378,0.21170864533696393,0.11421911421911422,0.7882913546630361,0.8857808857808858,46.851599727705924,48.77039627039627,0.28046289993192647,0.2857142857142857
GUILFORD,G59,Republican,1469,184,0.552076242341729,0.09239130434782608,0.21170864533696393,0.5978260869565217,0.7882913546630361,0.40217391304347827,46.851599727705924,54.30978260869565,0.28046289993192647,0.25405405405405407
GUILFORD,G60,Democrat,2030,1092,0.49014778325123154,0.674908424908425,0.24482758620689654,0.14560439560439561,0.7551724137931034,0.8543956043956044,48.820689655172416,50.20695970695971,0.3354679802955665,0.1810344827586207
GUILFORD,G60,Republican,2030,245,0.49014778325123154,0.11020408163265306,0.24482758620689654,0.6244897959183674,0.7551724137931034,0.37551020408163266,48.820689655172416,60.66122448979592,0.3354679802955665,0.1976284584980237
GUILFORD,G61,Democrat,2079,1159,0.5545935545935546,0.7411561691113029,0.21645021645021645,0.11561691113028473,0.7835497835497836,0.8843830888697153,46.043771043771045,47.841242450388265,0.31601731601731603,0.2704791344667697
GUILFORD,G61,Republican,2079,248,0.5545935545935546,0.08870967741935484,0.21645021645021645,0.6209677419354839,0.7835497835497836,0.3790322580645161,46.043771043771045,55.29838709677419,0.31601731601731603,0.13877551020408163
GUILFORD,G62,Democrat,1535,682,0.3087947882736156,0.5131964809384164,0.4762214983713355,0.3196480938416422,0.5237785016286645,0.6803519061583577,47.86970684039088,49.82697947214076,0.36807817589576547,0.38
GUILFORD,G62,Republican,1535,273,0.3087947882736156,0.02197802197802198,0.4762214983713355,0.7912087912087912,0.5237785016286645,0.2087912087912088,47.86970684039088,55.032967032967036,0.36807817589576547,0.2807017543859649
GUILFORD,G63,Democrat,1864,866,0.39324034334763946,0.6131639722863741,0.4747854077253219,0.2840646651270208,0.5252145922746781,0.7159353348729792,52.25536480686695,51.9364896073903,0.3374463519313305,0.38235294117647056
GUILFORD,G63,Republican,1864,356,0.39324034334763946,0.042134831460674156,0.4747854077253219,0.8820224719101124,0.5252145922746781,0.11797752808988764,52.25536480686695,63.390449438202246,0.3374463519313305,0.20398009950248755
GUILFORD,G64,Democrat,2958,1487,0.495605138607167,0.6899798251513114,0.31812035158891144,0.1768661735036987,0.6818796484110886,0.8231338264963013,44.368492224476,45.149966375252184,0.35868830290736986,0.2602006688963211
GUILFORD,G64,Republican,2958,385,0.495605138607167,0.11428571428571428,0.31812035158891144,0.7402597402597403,0.6818796484110886,0.2597402597402597,44.368492224476,52.56883116883117,0.35868830290736986,0.16627634660421545
GUILFORD,G65,Democrat,2673,1145,0.3325851103628881,0.5449781659388646,0.46277590722035167,0.2786026200873362,0.5372240927796483,0.7213973799126637,45.36887392442948,46.316157205240174,0.3875794986906098,0.35926993275696445
GUILFORD,G65,Republican,2673,465,0.3325851103628881,0.025806451612903226,0.46277590722035167,0.821505376344086,0.5372240927796483,0.17849462365591398,45.36887392442948,50.96774193548387,0.3875794986906098,0.18317757009345795
GUILFORD,G66,Democrat,2519,999,0.2691544263596665,0.4754754754754755,0.5248114331083763,0.34134134134134136,0.47518856689162364,0.6586586586586587,45.81937276697102,46.02402402402402,0.3926161175069472,0.4130653266331658
GUILFORD,G66,Republican,2519,508,0.2691544263596665,0.031496062992125984,0.5248114331083763,0.844488188976378,0.47518856689162364,0.15551181102362205,45.81937276697102,51.681102362204726,0.3926161175069472,0.2256
GUILFORD,G67,Democrat,1976,867,0.5652834008097166,0.9008073817762399,0.044534412955465584,0.03344867358708189,0.9554655870445344,0.9665513264129181,33.86082995951417,39.431372549019606,0.5288461538461539,0.08254200146092038
GUILFORD,G67,Republican,1976,48,0.5652834008097166,0.4583333333333333,0.044534412955465584,0.3333333333333333,0.9554655870445344,0.6666666666666666,33.86082995951417,45.416666666666664,0.5288461538461539,0.018867924528301886
GUILFORD,G68,Democrat,2276,961,0.5557996485061512,0.9219562955254943,0.007469244288224956,0.007284079084287201,0.9925307557117751,0.9927159209157128,26.41212653778559,29.781477627471386,0.5659050966608085,0.03785271851342051
GUILFORD,G68,Republican,2276,21,0.5557996485061512,0.7619047619047619,0.007469244288224956,0.14285714285714285,0.9925307557117751,0.8571428571428571,26.41212653778559,39,0.5659050966608085,0
GUILFORD,G69,Democrat,2427,1488,0.6411207251751133,0.769489247311828,0.21343222084878452,0.15120967741935484,0.7865677791512155,0.8487903225806451,42.23609394313968,45.74663978494624,0.33168520807581375,0.19615983393876493
GUILFORD,G69,Republican,2427,123,0.6411207251751133,0.2926829268292683,0.21343222084878452,0.6097560975609756,0.7865677791512155,0.3902439024390244,42.23609394313968,38.8130081300813,0.33168520807581375,0.049689440993788817
GUILFORD,G70,Democrat,2603,1682,0.7837111025739532,0.9221165279429251,0.018056089127929314,0.01070154577883472,0.9819439108720707,0.9892984542211652,39.4256626968882,43.186087990487515,0.33154053015751056,0.14339981006647673
GUILFORD,G70,Republican,2603,49,0.7837111025739532,0.6938775510204082,0.018056089127929314,0.14285714285714285,0.9819439108720707,0.8571428571428571,39.4256626968882,42.61224489795919,0.33154053015751056,0.09615384615384616
GUILFORD,G71,Democrat,2490,1661,0.8208835341365461,0.9139072847682119,0.030120481927710843,0.016857314870559904,0.9698795180722891,0.9831426851294401,47.32088353413655,51.68934376881397,0.29156626506024097,0.15486961149547632
GUILFORD,G71,Republican,2490,90,0.8208835341365461,0.6777777777777778,0.030120481927710843,0.2,0.9698795180722891,0.8,47.32088353413655,43.9,0.29156626506024097,0.06896551724137931
GUILFORD,G72,Democrat,2729,1800,0.7504580432392818,0.8605555555555555,0.06522535727372664,0.03777777777777778,0.9347746427262733,0.9622222222222222,44.35617442286552,47.64611111111111,0.28948332722609016,0.2073490813648294
GUILFORD,G72,Republican,2729,117,0.7504580432392818,0.36752136752136755,0.06522535727372664,0.3333333333333333,0.9347746427262733,0.6666666666666666,44.35617442286552,47.957264957264954,0.28948332722609016,0.08108108108108109
GUILFORD,G73,Democrat,1486,1092,0.8499327052489906,0.9258241758241759,0.033647375504710635,0.018315018315018316,0.9663526244952894,0.9816849816849816,50.825033647375506,54.54304029304029,0.23553162853297444,0.2674897119341564
GUILFORD,G73,Republican,1486,35,0.8499327052489906,0.5428571428571428,0.033647375504710635,0.3142857142857143,0.9663526244952894,0.6857142857142857,50.825033647375506,44.97142857142857,0.23553162853297444,0.16666666666666666
GUILFORD,G74,Democrat,2004,1479,0.8667664670658682,0.931710615280595,0.026447105788423155,0.016227180527383367,0.9735528942115769,0.9837728194726166,51.952095808383234,56.51183231913455,0.23003992015968064,0.21187427240977882
GUILFORD,G74,Republican,2004,54,0.8667664670658682,0.7962962962962963,0.026447105788423155,0.05555555555555555,0.9735528942115769,0.9444444444444444,51.952095808383234,44.2037037037037,0.23003992015968064,0.20512820512820512
GUILFORD,G75,Democrat,1722,1195,0.7967479674796748,0.9087866108786611,0.08304297328687572,0.0301255230125523,0.9169570267131243,0.9698744769874477,51.23693379790941,55.052719665271965,0.2497096399535424,0.23448275862068965
GUILFORD,G75,Republican,1722,93,0.7967479674796748,0.2903225806451613,0.08304297328687572,0.5161290322580645,0.9169570267131243,0.4838709677419355,51.23693379790941,51.97849462365591,0.2497096399535424,0.0449438202247191
GUILFORD,GIB,Democrat,2884,917,0.24029126213592233,0.549618320610687,0.6359223300970874,0.3555070883315158,0.3640776699029126,0.6444929116684842,52.745839112343965,54.54525627044711,0.35610263522884883,0.3886966551326413
GUILFORD,GIB,Republican,2884,918,0.24029126213592233,0.0196078431372549,0.6359223300970874,0.8856209150326797,0.3640776699029126,0.11437908496732026,52.745839112343965,56.932461873638346,0.35610263522884883,0.29207920792079206
GUILFORD,GR,Democrat,2680,358,0.03656716417910448,0.18994413407821228,0.8772388059701492,0.7318435754189944,0.12276119402985075,0.2681564245810056,52.151865671641794,59.1731843575419,0.32723880597014926,0.3473193473193473
GUILFORD,GR,Republican,2680,1425,0.03656716417910448,0.0014035087719298245,0.8772388059701492,0.9298245614035088,0.12276119402985075,0.07017543859649122,52.151865671641794,53.22666666666667,0.32723880597014926,0.30505709624796085
GUILFORD,H01,Democrat,1940,929,0.43556701030927836,0.6706135629709364,0.30051546391752576,0.13347685683530677,0.6994845360824742,0.8665231431646933,46.838659793814436,47.66200215285253,0.3474226804123711,0.2119071644803229
GUILFORD,H01,Republican,1940,321,0.43556701030927836,0.0778816199376947,0.30051546391752576,0.7258566978193146,0.6994845360824742,0.27414330218068533,46.838659793814436,55.23676012461059,0.3474226804123711,0.14583333333333334
GUILFORD,H02,Democrat,1641,609,0.2693479585618525,0.5073891625615764,0.5661182205971969,0.3399014778325123,0.43388177940280315,0.6600985221674877,54.74223034734918,53.4384236453202,0.32967702620353445,0.250814332247557
GUILFORD,H02,Republican,1641,474,0.2693479585618525,0.04219409282700422,0.5661182205971969,0.8607594936708861,0.43388177940280315,0.13924050632911392,54.74223034734918,63.60126582278481,0.32967702620353445,0.2701612903225806
GUILFORD,H03,Democrat,1841,967,0.5024443237370994,0.7352637021716649,0.20858229223248234,0.09100310237849017,0.7914177077675176,0.9089968976215098,47.661596958174904,50.281282316442606,0.31993481803367735,0.13549618320610687
GUILFORD,H03,Republican,1841,273,0.5024443237370994,0.10622710622710622,0.20858229223248234,0.5714285714285714,0.7914177077675176,0.42857142857142855,47.661596958174904,53.89377289377289,0.31993481803367735,0.17857142857142858
GUILFORD,H04,Democrat,2874,1227,0.337508698677801,0.5802770986145069,0.3093249826026444,0.11409942950285248,0.6906750173973556,0.8859005704971475,46.936673625608904,46.70578647106765,0.34481558803061935,0.18775181305398872
GUILFORD,H04,Republican,2874,627,0.337508698677801,0.044657097288676235,0.3093249826026444,0.6682615629984051,0.6906750173973556,0.3317384370015949,46.936673625608904,54.95693779904306,0.34481558803061935,0.16520210896309315
GUILFORD,H05,Democrat,2183,1330,0.61978928080623,0.793984962406015,0.1603298213467705,0.06691729323308271,0.8396701786532295,0.9330827067669173,46.99725148877691,48.80751879699248,0.2844709115895557,0.15714285714285714
GUILFORD,H05,Republican,2183,222,0.61978928080623,0.16666666666666666,0.1603298213467705,0.5225225225225225,0.8396701786532295,0.4774774774774775,46.99725148877691,53.25675675675676,0.2844709115895557,0.10550458715596331
GUILFORD,H06,Democrat,3043,1300,0.33618139993427537,0.566923076923077,0.44528425895497864,0.24461538461538462,0.5547157410450214,0.7553846153846154,47.27571475517581,47.82230769230769,0.3496549457771936,0.2921174652241113
GUILFORD,H06,Republican,3043,662,0.33618139993427537,0.04833836858006042,0.44528425895497864,0.8141993957703928,0.5547157410450214,0.18580060422960726,47.27571475517581,55.290030211480364,0.3496549457771936,0.20245398773006135
GUILFORD,H07,Democrat,1585,989,0.6946372239747634,0.8513650151668352,0.10977917981072555,0.03640040444893832,0.8902208201892744,0.9635995955510617,48.032807570977916,51.370070778564205,0.28264984227129336,0.14194139194139194
GUILFORD,H07,Republican,1585,140,0.6946372239747634,0.37142857142857144,0.10977917981072555,0.4142857142857143,0.8902208201892744,0.5857142857142857,48.032807570977916,50.00714285714286,0.28264984227129336,0.08108108108108109
GUILFORD,H08,Democrat,1205,766,0.7493775933609959,0.8772845953002611,0.09626556016597511,0.037859007832898174,0.9037344398340249,0.9621409921671018,47.178423236514526,50.061357702349866,0.27551867219917014,0.10648148148148148
GUILFORD,H08,Republican,1205,101,0.7493775933609959,0.4752475247524752,0.09626556016597511,0.3069306930693069,0.9037344398340249,0.693069306930693,47.178423236514526,49.06930693069307,0.27551867219917014,0.05319148936170213
GUILFORD,H09,Democrat,1677,1091,0.7769827072152653,0.8808432630614116,0.06082289803220036,0.02474793767186068,0.9391771019677997,0.9752520623281393,46.70125223613596,50.438130155820346,0.2760882528324389,0.10022607385079126
GUILFORD,H09,Republican,1677,111,0.7769827072152653,0.5225225225225225,0.06082289803220036,0.24324324324324326,0.9391771019677997,0.7567567567567568,46.70125223613596,43.81981981981982,0.2760882528324389,0
GUILFORD,H10,Democrat,2404,1551,0.6834442595673876,0.851063829787234,0.1343594009983361,0.05867182462927144,0.8656405990016639,0.9413281753707285,49.24126455906822,52.73952288845906,0.26622296173044924,0.21910487641950568
GUILFORD,H10,Republican,2404,198,0.6834442595673876,0.20202020202020202,0.1343594009983361,0.5050505050505051,0.8656405990016639,0.494949494949495,49.24126455906822,49.77777777777778,0.26622296173044924,0.12949640287769784
GUILFORD,H11,Democrat,2166,1131,0.5096952908587258,0.7780725022104332,0.2922437673130194,0.13527851458885942,0.7077562326869806,0.8647214854111406,42.235918744229,51.204244031830235,0.3397968605724838,0.1998341625207297
GUILFORD,H11,Republican,2166,288,0.5096952908587258,0.11805555555555555,0.2922437673130194,0.75,0.7077562326869806,0.25,42.235918744229,32.12847222222222,0.3397968605724838,0.032
GUILFORD,H12,Democrat,1350,652,0.40814814814814815,0.6395705521472392,0.42518518518518517,0.2392638036809816,0.5748148148148148,0.7607361963190185,49.71111111111111,52.25920245398773,0.34814814814814815,0.23300970873786409
GUILFORD,H12,Republican,1350,215,0.40814814814814815,0.09767441860465116,0.42518518518518517,0.7906976744186046,0.5748148148148148,0.20930232558139536,49.71111111111111,52.82790697674419,0.34814814814814815,0.1673469387755102
GUILFORD,H13,Democrat,1839,570,0.13920609026644915,0.30526315789473685,0.7525829255029908,0.5894736842105263,0.24741707449700925,0.4105263157894737,51.898858075040785,54.35438596491228,0.3485589994562262,0.3919354838709677
GUILFORD,H13,Republican,1839,615,0.13920609026644915,0.022764227642276424,0.7525829255029908,0.9203252032520325,0.24741707449700925,0.07967479674796749,51.898858075040785,55.865040650406506,0.3485589994562262,0.2463768115942029
GUILFORD,H14,Democrat,1552,387,0.09278350515463918,0.24031007751937986,0.8041237113402062,0.6330749354005168,0.1958762886597938,0.3669250645994832,54.55798969072165,56.485788113695094,0.32216494845360827,0.49575070821529743
GUILFORD,H14,Republican,1552,648,0.09278350515463918,0.015432098765432098,0.8041237113402062,0.9259259259259259,0.1958762886597938,0.07407407407407407,54.55798969072165,58.648148148148145,0.32216494845360827,0.2957957957957958
GUILFORD,H15,Democrat,2029,787,0.29374075899457863,0.542566709021601,0.5362247412518482,0.31003811944091486,0.4637752587481518,0.6899618805590851,49.96451453918186,50.06988564167725,0.330704780680138,0.25888324873096447
GUILFORD,H15,Republican,2029,550,0.29374075899457863,0.03272727272727273,0.5362247412518482,0.8727272727272727,0.4637752587481518,0.12727272727272726,49.96451453918186,56.93636363636364,0.330704780680138,0.21392190152801357
GUILFORD,H16,Democrat,1346,415,0.1723625557206538,0.38795180722891565,0.6716196136701337,0.491566265060241,0.32838038632986627,0.5084337349397591,50.52080237741456,52.59277108433735,0.37592867756315007,0.3540772532188841
