state,jurisdiction,precinct_id,precinct_cbs,race_name,vote_mode,total_2022,total_reg,total_reg_dem,total_reg_rep,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col,magafactor,magamean
AZ,MARICOPA,0013 ALHAMBRA,04013_0013 ALHAMBRA,GOVERNOR-Republican,Provisional,0,1198,490,186,0.495733788,0.504266212,0.35475793,0.251252087,0.247078464,0.146911519,0.352253756,0.051752922,0.540901503,0.05509182,0.410636443,0.427201395,0.162162162,0.806899531,0.193100469,0.280350939,0.071902818,1.6468933,47.849697
AZ,MARICOPA,0013 ALHAMBRA,04013_0013 ALHAMBRA,GOVERNOR-Republican,Total Turnout,83,1198,490,186,0.495733788,0.504266212,0.35475793,0.251252087,0.247078464,0.146911519,0.352253756,0.051752922,0.540901503,0.05509182,0.410636443,0.427201395,0.162162162,0.806899531,0.193100469,0.280350939,0.071902818,1.6468933,47.849697
AZ,MARICOPA,0013 ALHAMBRA,04013_0013 ALHAMBRA,GOVERNOR-Republican,Total Vote Share,63,1198,490,186,0.495733788,0.504266212,0.35475793,0.251252087,0.247078464,0.146911519,0.352253756,0.051752922,0.540901503,0.05509182,0.410636443,0.427201395,0.162162162,0.806899531,0.193100469,0.280350939,0.071902818,1.6468933,47.849697
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Aggregated,0,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Early Voting,3,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Election Day,0,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Provisional,0,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Total Turnout,3,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0014 ALMA,04013_0014 ALMA,GOVERNOR-Republican,Total Vote Share,3,11,1,7,0.545454545,0.454545455,0.181818182,0.090909091,0.545454545,0.181818182,0.727272727,0,0.272727273,0,0.272727273,0.090909091,0.636363636,0.633825608,0.366174392,0.41050651,0.316766217,-1.3657578,33.333332
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Aggregated,80,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Early Voting,669,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Election Day,64,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Provisional,0,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Total Turnout,813,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0015 ALPACA,04013_0015 ALPACA,GOVERNOR-Republican,Total Vote Share,733,1753,405,867,0.431753284,0.568246716,0.009163803,0.016609393,0.101947308,0.872279496,0.94808899,0.004563605,0.027381631,0.019965773,0.225334957,0.246650426,0.528014616,0.55213806,0.44786194,0.521408615,0.426680376,-1.1710255,32.384937
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Aggregated,20,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Early Voting,174,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Election Day,51,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Provisional,1,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Total Turnout,246,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0016 ALSUP,04013_0016 ALSUP,GOVERNOR-Republican,Total Vote Share,226,963,192,415,0.511554622,0.488445378,0.280373832,0.236760125,0.302180685,0.180685358,0.712041885,0.02513089,0.230366492,0.032460733,0.346609257,0.206673843,0.4467169,0.649575858,0.350424142,0.450851092,0.261190793,2.1001761,50.268066
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Aggregated,20,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Early Voting,350,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Election Day,75,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Provisional,1,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Total Turnout,446,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0017 ALTADENA,04013_0017 ALTADENA,GOVERNOR-Republican,Total Vote Share,426,1443,319,660,0.481197772,0.518802228,0.136615811,0.210124827,0.339112344,0.314147018,0.833679834,6.93001e-4,0.146223146,0.019404019,0.283833211,0.233357718,0.482809071,0.647743258,0.352256742,0.525979802,0.307700031,1.4612303,46.987896
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Aggregated,0,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Early Voting,117,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Election Day,33,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Provisional,1,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Total Turnout,151,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0018 ALVARADO,04013_0018 ALVARADO,GOVERNOR-Republican,Total Vote Share,151,2085,741,384,0.457807953,0.542192047,0.304848776,0.304368699,0.280364858,0.110417667,0.415347722,0.052757794,0.476258993,0.055635492,0.432677761,0.373676248,0.193645991,0.712723972,0.287276028,0.281581233,0.133766489,0.74421972,46.338211
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Aggregated,10,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Early Voting,328,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Election Day,71,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Provisional,0,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Total Turnout,409,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0019 AMBER,04013_0019 AMBER,GOVERNOR-Republican,Total Vote Share,399,1604,474,594,0.47556391,0.52443609,0.097880299,0.291770574,0.327306733,0.283042394,0.844763092,0.00436409,0.086658354,0.064214464,0.286573146,0.316633267,0.396793587,0.457206145,0.542793855,0.376752812,0.468010281,0.058796778,40.701038
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Aggregated,0,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Early Voting,301,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Election Day,48,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Provisional,3,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Total Turnout,352,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0020 ANDERSON,04013_0020 ANDERSON,GOVERNOR-Republican,Total Vote Share,352,2012,587,642,0.458688032,0.541311968,0.171471173,0.262922465,0.287276342,0.27833002,0.754473161,0.021371769,0.114314115,0.109840954,0.353157895,0.308947368,0.337894737,0.626445738,0.373554262,0.461326472,0.293146689,0.37385473,41.510612
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Aggregated,30,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Early Voting,328,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Election Day,98,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Provisional,1,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Total Turnout,457,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0021 ANDORA,04013_0021 ANDORA,GOVERNOR-Republican,Total Vote Share,427,2598,782,806,0.463622291,0.536377709,0.187066975,0.2617398,0.283679754,0.267513472,0.80315870599999994,0.012711864,0.137904468,0.046224961,0.348111658,0.321018062,0.330870279,0.540422044,0.459577956,0.42580272,0.377355986,0.71022141,43.27533
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Aggregated,70,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Early Voting,862,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Election Day,211,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Provisional,6,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Total Turnout,1149,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0022 ANGELA,04013_0022 ANGELA,GOVERNOR-Republican,Total Vote Share,1079,4259,1068,1782,0.480982755,0.519017245,0.179854426,0.212021601,0.327072083,0.28105189,0.807466541,0.009626673,0.098379901,0.084526884,0.291749503,0.265407555,0.442842942,0.427604363,0.572395637,0.338436947,0.469029594,0.054757003,39.476475
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Aggregated,50,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Early Voting,594,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Election Day,123,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Provisional,0,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Total Turnout,767,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0023 ANNETTE,04013_0023 ANNETTE,GOVERNOR-Republican,Total Vote Share,717,3244,828,1224,0.480942051,0.519057949,0.146868251,0.248071583,0.333539031,0.271521135,0.807953144,0.009247842,0.104808878,0.077990136,0.326992457,0.271564447,0.401443096,0.478873879,0.521126121,0.380963417,0.426989728,0.12240184,40.313164
AZ,MARICOPA,0024 APACHE,04013_0024 APACHE,GOVERNOR-Republican,Aggregated,0,1836,352,816,0.461117196,0.538882804,0.094277929,0.144959128,0.288828338,0.471934605,0.839607201,0.00436443,0.124931806,0.031096563,0.314151497,0.206694069,0.479154433,0.773593575,0.226406425,0.645515168,0.194092033,0.64719951,44.945198
AZ,MARICOPA,0024 APACHE,04013_0024 APACHE,GOVERNOR-Republican,Early Voting,386,1836,352,816,0.461117196,0.538882804,0.094277929,0.144959128,0.288828338,0.471934605,0.839607201,0.00436443,0.124931806,0.031096563,0.314151497,0.206694069,0.479154433,0.773593575,0.226406425,0.645515168,0.194092033,0.64719951,44.945198
